voice,speaker,text_ja
MIN_b403_013,bg2,「暴走……？」
MIN_b403_014,bg2,「ウソよ……アトリちゃんがそんな事するわけ……」
MIN_b403_015,bg2,「……でもそれは、仕方がない事なんじゃ。だって、その人が造ったんでしょう……？」
MIN_b403_016,bg2,「逆恨みじゃないですかっ！そんなの……アトリちゃんのせいじゃない」
MIN_b403_017,bg,「アトリちゃんがどんな罪を犯したか知りません。けど、脱走したのは生きたかったからでしょう？　一度の罪で殺されるなんて可哀想すぎます！」
MIN_b403_018,bg,「だったらどうして脱走なんてしたの？生きたかったからでしょ？」
MIN_b403_019,bg2,「そんな事ないよ……アトリちゃんは一緒に笑ってくれた。心がなきゃできないよ」
MIN_b403_020,bg2,「……」
MIN_b403_021,bg2,「でも……でも……」
MIN_b403_022,bg2,「何をするんですか……やめてくださいっ」
MIN_b403_023,bg,「やめてーーーーーーーーーーーーーーっっ！！！！！」
MIN_b403_024,bg,「ナツくんっ！！？」
MIN_b403_025,bg,「きゃっ」
MIN_b403_026,ev,「アトリちゃん……」
MIN_b403_027,bg,「やめてよアトリちゃん！アトリちゃんはもっと生きたいんでしょう？」
MIN_b403_028,bg,「でも……でも……そんなのヤダよぉ。アトリちゃんともっと一緒にいたい」
MIN_b404_001,bg,「雨が上がっていく……」
MIN_b404_002,bg,「相談……？」
MIN_b404_003,bg,「それは恋愛相談だね！ふんふんっ」
MIN_b404_004,bg,「荒くもなるよぉ～！で、ナニナニ、ナツくんがどうしたの？」
MIN_b404_005,bgm,「昨日、あんな事があったからねぇ。落ち着くまではこんな感じかも」
MIN_b404_006,bgm,「もうなんともないよ。お医者さんに診てもらったけど、跡も残らないって」
MIN_b404_007,bgm,「アトリちゃんこそ、大丈夫なの……？」
MIN_b404_008,bgm,「そっか、ナツくんのためかー。……うふふ♪」
MIN_b404_009,bg,「それでそれで、ナツくんがどうしたの！」
MIN_b404_010,bg,「ふんふん」
MIN_b404_011,bg,「思ったー！　いいなぁ～～って！！」
MIN_b404_012,bg,「うんうん、わかるー」
MIN_b404_013,bg,「うんうん、超優しいよ！」
MIN_b404_014,bgm,「ははぁ～ん、なるほどぉ～～」
MIN_b404_015,bg,「アトリちゃん、恋しちゃったね！ズバリ初恋だね！」
MIN_b404_016,bgm,「おかしくはなってないけど、ちょっと吹っ切れたかも」
MIN_b404_017,bgm,「そうだよ、間違いないよ」
MIN_b404_018,bgm,「どうして？　好きなんでしょう？」
MIN_b404_019,bgm,「そっかぁ。そうだよね、難しいよね。自分の気持ちを理解するのって」
MIN_b404_020,bgm,「わかるなぁ、私もそうだったもん……」
MIN_b404_021,bgm,「？　どうかした？」
MIN_b404_022,bgm,「え？」
MIN_b404_023,bgm,「……」
MIN_b404_024,bgm,「アタリだよ」
MIN_b404_025,bgm,「ここだけの話だよ。絶対誰にもナイショね」
MIN_b404_026,bgm,「その必要はないよ。もう答えは出てるもん」
MIN_b404_027,bgm,「私の気持ちを見抜いたって事は、恋する気持ちがどんなものか、解ってるって事じゃないかな」
MIN_b404_028,bgm,「正真正銘、アトリちゃんはナツくんの事が好きなんだよ」
MIN_b404_029,bg,「で、どうするの？」
MIN_b404_030,bg,「好きになったら、伝えないとだよ。私みたいにタイミング逃しちゃうと、一生後悔するんだから」
MIN_b404_031,bg,「私ね、ナツくんの事好きだけど、アトリちゃんの事も大好きなの」
MIN_b404_032,bg,「大好きな人同士が幸せになってくれたら、すごく嬉しい。わかるかな？」
MIN_b404_033,bg,「で！　どうする？」
MIN_b404_034,bg,「アトリちゃん、傷付く事を恐れてちゃ、恋はできないんだよ！」
MIN_b404_035,bgm,「……ごめん、それ私だ」
MIN_b404_036,bgm,「ううん、もう終わったよ。今日は今までのおさらいだったから」
MIN_b404_037,bg,「アトリちゃん、ほら」
MIN_b404_038,bgm,「……」
MIN_b404_039,bg,「私たちお邪魔みたいだから、帰ろっか」
MIN_b404_040,bg,「よくないの。ほら、いこリュウちゃん。私もリュウちゃんと相談したい事があるし」
MIN_b404_041,bg,（頑張れアトリちゃん！）
MIN_b405_001,bg,「あ、ナツくん、アトリちゃん」
MIN_b405_002,bgm,「ちょうどよかった。二人に話があったの」
MIN_b405_003,bgm,「リュウちゃんたちと話してたんだけど、アトリちゃんのお別れ会がしたいなって」
MIN_b405_004,bgm,「うん。学校で、色んなお料理作って……」
MIN_b405_005,bgm,「アトリちゃん？」
MIN_b405_006,bgm,「うん……でも」
MIN_b405_007,bgm,「……お別れ会なんて悲しいよね。そんなのやだよね」
MIN_b405_008,bgm,「……？」
MIN_b406_001,bg,「アトリちゃん……」
MIN_b406_002,bg,「お誕生日おめでとう！」
MIN_b406_003,bgm,「サプライズ大成功だね♪」
MIN_b406_004,bgm,「ナツくんも首謀者の一人だからだよね～♪」
MIN_b406_005,bg,「ナツくんが教えてくれたの。それで、お誕生会ならアトリちゃん楽しんでくれるかなって……」
MIN_b406_006,bg,「ううん、いいんだよ。私の方こそごめんねっ」
MIN_b406_007,bg,「ふっふっふー、だいじょーぶ！そんなアトリちゃんが喜ぶ物を用意したから」
MIN_b406_008,bg,「凜々花、コンロを点火よ！」
MIN_b406_009,bg,「じゃじゃーん、今からこの子たちを茹でまーす」
MIN_b406_010,bgm,「レッツパーティだよ～♪」
MIN_b406_011,bg,「あ、いらっしゃい。来てくれたんだ」
MIN_b406_012,bg,「あはは……今はカニに夢中みたい」
MIN_b406_013,bgm,「口コミかなぁ……。アトリちゃん、商店街のアイドルだから」
MIN_b406_014,bgm,「さぁ、招待状は凜々花に預けたんだけど」
MIN_b406_015,bg,「アトリちゃんはどれやりたい？」
MIN_b406_016,bg,「詩菜さん？」
MIN_b406_017,bg,「やってみればわかるよ。はいアトリちゃん、ナツくん」
MIN_b406_018,bg,「そういえば、もうすぐだね。３日後だっけ？」
MIN_b406_019,bg,「アトリちゃんも一緒に観よう」
MIN_b406_020,bg,「……２！」
MIN_b406_021,bg,「……キレイだねぇ」
MIN_b406_022,bgm,「先生、さようなら」
MIN_b406_023,bgm,「私たちもお祝いできて嬉しかったよ」
MIN_b406_024,bgm,「何言ってるの、やだなぁ……まだそういうのは早いよ。一緒にロケットの打ち上げ観るんでしょ？」
MIN_b406_025,bgm,「え……なんで？　ねぇ、ナツくん……」
MIN_b406_026,bgm,「そんなぁ……やだよ、アトリちゃんっ。せっかくお友達になれたのにぃ」
MIN_b406_027,bgm,「だって……そんなの無理だもん……アトリちゃぁぁん」
MIN_b406_028,bg,「うええぇぇぇ～～～～～～～～～ん」
MIN_b406_029,bgm,「やだやだ、泣くもん！」
MIN_b406_030,bgm,「大切なお願い……？」
MIN_b406_031,bg,「え？　ナツくん？」
MIN_b406_032,bg,「甘えんぼなんだ……」
MIN_b406_033,bg,「……その頃は、みんなそうじゃないかなぁ」
MIN_b406_034,bg,「その言い方はちょっとちがう気がするよ」
MIN_b406_035,bg,「…………いいの？」
MIN_b406_036,bg,「……うん、任された！」
MIN_b406_037,bgm,「う、うん、ヒミツ」
MIN_b406_038,bg,「それじゃ、私帰るね。おやすみなさいアトリちゃん、ナツくん」
MIN_b406_039,bg,「……バイバイ」
MIN_b501_001,bgm,「あれ～、ナツくん来てたんだ」
MIN_b501_002,bgm,「って、どうしたの？えっ、えっ、なんで泣いてるのっ」
MIN_b501_003,bgm,「うん……なんだか学校に来たくなって」
MIN_b501_004,bgm,「そうなんだけどね。お昼の学校と少し違うでしょ」
MIN_b501_005,bgm,「お邪魔だったかな……」
MIN_b501_006,bg,「大丈夫？」
MIN_b501_007,bg,「ナツくん、変わったよね」
MIN_b501_008,bg,「……前は、こんな風に誰かを頼らなかったでしょ？」
MIN_b501_009,bg,「私、支えるよ。アトリちゃんみたいにはできないだろうけどっ」
MIN_b501_010,bg,「アトリちゃんにも頼まれたし……それに……私もそうしたいから……」
MIN_b501_011,bg,「……うん！」
MIN_b501_012,bg,「今夜の打ち上げ、楽しみだね」
MIN_b501_013,bg,「大丈夫だよ。だってロケットって宇宙まで飛んで行くんでしょう？」
MIN_b501_014,bgm,「すごいよね、夜にこんなに光があるなんて。昔に戻ったみたい」
MIN_b501_015,bg,「えっ、もう始まっちゃうのっ」
MIN_b501_016,bg,「……」
MIN_b501_017,bg,「……寂しくなっちゃうね」
RIR_b111_001,bgm,「あっ……ヒットマンだ！」
RIR_b111_002,bg,「ほら、あそこ！武器持ってて、子分も連れてる！」
RIR_b111_003,bgm,「あ、あいつ逃げるぞ！噂ほどじゃないなー」
RIR_b111_004,bg,「や……殺られるっ！！？」
RIR_b111_005,bg,「あたしが行ってくる」
RIR_b111_006,bg,「任せとけ！」
RIR_b111_007,bgm,「来てやったぞヒットマン！」
RIR_b111_008,bgm,「ザコは引っ込んでろ！」
RIR_b111_009,bg,「ヒットマン、あたしと勝負しろ！」
RIR_b111_010,bg,「町の人たちが噂してた……。おまえは殺し屋で、３人くらい殺して町に逃げてきたって」
RIR_b111_011,bg,「杖がライフルで、足にマシンガンを仕込んでるんだろ？全部知ってるんだからな！」
RIR_b111_012,bgm,「そうだ！」
RIR_b111_013,bgm,「え、えっ」
RIR_b111_014,bgm,「お、おいっ、ダメだぞ、入っちゃ！？学校にはみんながいるんだぞ、みなもちゃんもっ」
RIR_b111_015,bgm,「みなもちゃんを狙ってるのかぁ～～！？ごめんみなもちゃん……うぅ」
RIR_b111_016,bgm,「ひぐっ、えぐっ……おまえなんか、リュウちゃんがやっつけてくれる！」
RIR_b111_017,bgm,「くっそーー、みんなごめんなっ！！」
RIR_b111_018,bg,「そうだ！　くっそう、絶対許さないからなっ！くそうくそう」
RIR_b111_019,bgm,「みなもちゃんに何する気だ……」
RIR_b111_020,bgm,「ハッ、さては好きなんだな！みなもちゃん可愛いもんな！」
RIR_b111_021,bgm,「もしかして……告白しに来たのか？」
RIR_b111_022,bgm,「みんな逃げてーー！！」
RIR_b111_023,bgm,「逃げて、ヒットマンが来た！」
RIR_b111_024,bgm,「みなもちゃん、危ない隠れてっ。あいつはみなもちゃんを狙ってるんだぁ～～」
RIR_b111_025,bgm,「ヒットマン」
RIR_b111_026,bgm,「近づいちゃダメだ、殺られる」
RIR_b111_027,bgm,「うん。だってあいつ、３人くらい殺してる目してる」
RIR_b111_028,bg,「ここは通さないぞ！」
RIR_b111_029,bg,「おい子分、取り押さえろ！」
RIR_b111_030,bg,「うーー」
RIR_b111_031,bg,「あたしは無力だーーーーーっ！！！」
RIR_b112_001,bg,「ヒットマン……鬼だ……鬼ヒットマンだ……」
RIR_b112_002,bgm,「おー、また明日なー」
RIR_b113_001,bgm,「あっ、ヒットマンだ！」
RIR_b113_002,bgm,「やるか、子分！」
RIR_b113_003,bgm,「子分のクセにナマイキだ」
RIR_b113_004,bgm,「ダメだみなもちゃん、こいつに近づいちゃ！こいつはみなもちゃんに告白する気なんだっ」
RIR_b113_005,bgm,「みなもちゃんはあたしが守る！」
RIR_b113_006,bgm,「ハイ！」
RIR_b113_007,bgm,「つるたさんに先生になってもらう！」
RIR_b113_008,bgm,「つるたさんはなんでも知ってるんだ」
RIR_b113_009,bg,「……」
RIR_b113_010,bg,「キョーメンインコ……なにそれ」
RIR_b113_011,bgm,「遊びにいこー！」
RIR_b113_012,bgm,「ま、待って～～」
RIR_b113_013,bgm,「みなもちゃん、セーフ？　セーフだよね？」
RIR_b113_014,bgm,「セーフだった……危なかった」
RIR_b113_015,bgm,「トクベツこーし？　誰だッ」
RIR_b113_016,bgm,「おまえかー」
RIR_b113_017,bgm,「わかった、爆弾を作るんだな！」
RIR_b113_018,bgm,「何それ、宝探しみたいだ！面白そう！」
RIR_b113_019,bgm,「あっち見にいこう！」
RIR_b113_020,bgm,「そんなのみなもちゃんだけだよー」
RIR_b113_021,bgm,「ふふふ、これだー！」
RIR_b113_022,bg,「一番の大物だぞ！」
RIR_b113_023,bg,「ええっ」
RIR_b113_024,bgm,「……こないだ、校舎裏に流れてきたの拾ったんだ。あたし自転車乗れないけど」
RIR_b113_025,bgm,「ほんと？」
RIR_b113_026,bgm,「おおーー、みなもちゃんすげーー」
RIR_b113_027,bgm,「図工の時間だな！」
RIR_b113_028,bg,「す、すげー……」
RIR_b113_029,bgm,「できたー！」
RIR_b113_030,bgm,「できたぞ、ヒットマン先生！」
RIR_b113_031,bg,「あっ、光った！」
RIR_b113_032,bg,「光ってるー。電気だー！すげー！」
